regular_wages,overtime_wages,other_wages
109721.36,0,1000
109620.9,0,1096.74
97620.12,12222.33,875
108052.51,2565.21,96.25
104616,909.36,5183.45
110706.92,0,0
103676.92,6028.27,1000
110690.41,0,0
106977.92,0,3700
110677.12,0,0
95568.88,14654.01,450.72
110673.28,0,0
110671.6,0,0
110668.16,0,0
110168.04,0,500
109667.04,0,1000
87888.32,10847.25,11931.44
107747.09,2917.41,0
109657.92,0,1000
110657.11,0,0
108556.8,0,2090.4
108556.8,0,2090.4
110643.33,0,0
109157.81,1479.94,0
97387.74,13245.93,0
110633.63,0,0
94732.78,0,15897.27
109869.6,0,758.64
108556.8,1870.37,200
110615.6,0,0
110613.01,0,0
110111.47,0,500
108109.12,0,2500
106977.92,3630.75,0
110608.19,0,0
110608.16,0,0
110608.16,0,0
110608.16,0,0
110608.16,0,0
110594.62,0,0
100866.7,0,9725
110588.34,0,0
108808.79,0,1776.01
105338.75,4629.52,612.37
108556.8,0,2022.5
69605.14,39844.88,1116.33
108965.12,0,1600
106964.63,0,3600
93766.43,13490.76,3299.98
99527.1,11029.9,0
110556.6,0,0
109473.3,0,1083.2
110552.21,0,0
110548.52,0,0
106977.92,3566.38,0
110544.04,0,0
110544,0,0
88841.89,9906.53,11791.32
97183.16,6613.53,6742.2
107518.68,3014.13,0
90136.74,20394.55,0
110531,0,0
96965.41,13563.6,0
110528.34,0,0
110528.34,0,0
110528.34,0,0
110528.34,0,0
110528.34,0,0
110528.34,0,0
110528.34,0,0
110528.34,0,0
110528.34,0,0
110528.34,0,0
110528.34,0,0
110528.34,0,0
109927.77,0,598.04
106982.36,1480.63,2060
110520.96,0,0
110010.59,0,500
110509.32,0,0
101919.75,4695.59,3891.04
99660.09,8835.75,2005.48
106497.6,1722.6,2280.19
92312.32,15471.16,2712.62
108888.8,0,1600
108060.19,2427.01,0
110068.15,413.68,0
99839.72,3055.16,7579.32
92576.88,16115.22,1780
107783.18,0,2685.8
104942.08,0,5526
107599.04,0,2869
100183.02,10281.5,0
93767.04,13773.22,2923.04
109117.77,1339.52,0
104456.11,0,6000
110454.87,0,0
99205.1,3391.04,7855.32
106138.09,4312.08,0
110450.06,0,0
91548.65,3801.76,15097.03
110442.61,0,0
110442.56,0,0
99162.87,8982.55,2279.25
99882.73,4370.54,6170.93
109122.29,0,1300
95508.42,14913.34,0
110229.33,0,190.42
109117.76,0,1300
108065.66,2334.64,0
106977.92,1622.25,1800
89441.6,2243.2,18713.37
110397.62,0,0
97734.08,12559.85,94.1
99842.09,7029.67,3514.17
108053.14,0,2331.87
92296.96,17328.56,759.45
110380.8,0,0
78582.09,31210.07,586.61
92996.8,17375.6,0
110371.52,0,0
93843.5,16519.62,0
84920.64,0,25441.78
106029.66,4332.03,0
84772.18,9515.3,16070.91
91833.28,16505.28,2014.51
107128.65,0,3224.2
109117.77,0,1234.46
106977.92,3372.36,0
107044.84,3130.45,172.13
108327.45,0,2019.6
107726.08,0,2613
110332.51,0,0
110328.04,0,0
102001.28,0,8325.17
88207.62,21646.1,471.95
84658.76,25662.44,0
109117.79,0,1200
108717.14,0,1600
107827.86,2485.24,0
110311.13,0,0
105282.61,0,5027.6
107815.94,0,2490.75
110304.56,0,0
110303.67,0,0
87079.36,0,23220.29
95888.32,0,14409.29
109545.28,0,750
110292.82,0,0
110288.29,0,0
109287.95,0,1000
110281.5,0,0
105759.07,4521.2,0
94309.37,6723.72,9245.23
110276.97,0,0
96114.62,14149.79,0
103487.27,4629.51,2143.3
109258.61,0,1000
105987.2,4261.84,0
108644.56,0,1600
110242.6,0,0
110241.4,0,0
110241.37,0,0
98423.81,11405.1,412.32
109902.52,333.9,0
110234.51,0,0
93318.85,16915.17,0
101639.38,3327.24,5266.66
110232.04,0,0
109231.79,0,1000
108350.72,1880.28,0
110228.82,0,0
110228.81,0,0
110228.81,0,0
110228.8,0,0
110228.8,0,0
110228.8,0,0
110226.75,0,0
107019.27,3194.97,8.66
92039.42,16056.98,2122.39
110205.63,0,0
109063.9,0,1140.76
107040.38,2782.64,381.41
110202.34,0,0
106415.98,1416.57,2364.54
96498.37,13698,0
96404.78,13211.06,580.36
108194.24,0,2000
103956.82,6232.43,0
109945.76,236.39,0
110182.08,0,0
106719.32,0,3452
104116.78,0,6054.3
110168.01,0,0
108561.3,0,1600
110158.03,0,0
110157.92,0,0
108556.86,0,1600
110156.85,0,0
108556.81,0,1600
108556.8,0,1600
97768.76,9084.96,3299.99
109442.03,709.16,0
107040.34,2808.39,300
110143.94,0,0
110136.1,0,0
109636.29,499.04,0
97964.16,4459.92,7707.63
104992.17,0,5138.66
109126.88,0,1000
109122.33,0,1000
109117.84,0,1000
109117.82,0,1000
109117.82,0,1000
109117.81,0,1000
109117.8,0,1000
109117.8,0,1000
109117.79,0,1000
109117.77,0,1000
109117.77,0,1000
109117.76,0,1000
109117.76,0,1000
109117.76,0,1000
109117.76,0,1000
109117.76,0,1000
106217.6,0,3900
110111.42,0,0
110111.4,0,0
101951.41,0,8158.4
110104.8,0,0
110104.8,0,0
87615.53,21912.47,575
108398.9,10.21,1690.2
110096.88,0,0
59315.45,0,50781.31
110092.8,0,0
108092.58,0,2000
107720.64,2194.92,174.81
104178.4,390.91,5509.14
110076.8,0,0
106364.96,3708.33,0
110072.32,0,0
109069.29,0,1000
110068.14,0,0
105066.5,0,5000
107171.36,0,2893.8
110063.35,0,0
110058,0,0
103320.71,4804.37,1932.4
84756.2,6505.83,18784.69
105295.7,0,4740
110035.06,0,0
98750.06,7134.33,4150
109033.05,0,1000
109029.79,0,1000
108422.08,0,1600
106977.92,1442,1600
101876.92,2646.77,5494.76
109017.3,0,1000
64304.01,38188.1,7523.59
101139.84,0,8874.48
104704.64,0,5307.68
93625.72,16371,0
108995.85,0,1000
86411.68,16992.02,6590.94
109985.6,0,0
106969.04,0,3013.2
78582.08,30610.87,788.99
109115.5,0,857.7
101311.23,8660.21,0
103024.87,6944.27,0
92752.48,2210.62,15000.95
107827.82,0,2135.86
109891.45,0,60
109945.82,0,0
109945.8,0,0
106986.8,1351.88,1600
109438.22,0,500
94242.7,0,15695.51
108933.62,0,1000
99067.92,10549.46,313.31
109924.8,0,0
109918.48,0,0
108902.34,0,1000
107798.1,0,2101.2
79910.26,20258.14,9725.4
80845.59,24262.92,4781.01
109886.72,0,0
107476.74,0,2404.69
28497.87,0,81380.42
78582.08,30733.75,558.01
93330.13,15056.72,1484.45
109867.93,0,0
69835.22,36583.93,3445.35
102719.4,5628.84,1514.2
108347.76,1488.54,25.88
105304.5,0,4555.77
70659.25,0,39199.88
106982.36,1274.64,1600
108277.46,0,1567.8
109833.45,0,0
87888.35,17445.63,4499.28
97711.82,7186.25,4928.49
109826.24,0,0
101200.9,8624.16,0
108824.68,0,1000
109822.52,0,0
109822.52,0,0
109822.52,0,0
105282.6,2534.5,2000
104439.85,5373.17,0
107359.61,2453.38,0
109812.96,0,0
109812,0,0
108812.86,994.66,0
66926.72,38982.75,3897.29
109804.16,0,0
108907.64,210.12,682.89
89548.53,9320.88,10930.47
109448.98,0,350
101988.89,4542.47,3260
107004.82,2782.62,0
108787.27,0,1000
107040.32,1894.13,852.5
107040.36,2475.37,267.07
109782.4,0,0
92257.28,14738.85,2785.12
97742.25,2746.32,9292.38
109780.16,0,0
109777.93,0,0
108541.05,0,1235.73
72803.2,29598.1,7372.17
109772.8,0,0
109772.8,0,0
109539.93,0,225.93
101078.4,462.27,8223.54
82160.54,13092.82,14504.32
80923.66,28833.66,0
78582.1,25698.22,5474.89
89785.7,19968.03,0
109752.33,0,0
93140,16603.53,0
107040.34,2241.56,454.52
97089.61,8798.4,3847
109113.32,617.94,0
109730.92,0,0
109725.12,0,0
107022.61,2008.8,690.39
109716.82,0,0
109716.8,0,0
101078.45,2011.53,6626.73
108708.8,0,1000
102207.53,1720.86,5780.18
109703.65,0,0
109700.8,0,0
78125.87,1140.53,30434.28
104629.42,2314.75,2749.48
109678.88,0,5.2
99936.32,4721.03,5023.25
109678.72,0,0
109678.72,0,0
109675.24,0,0
93974.4,9839.7,5858.63
75781.39,9884.96,24004.53
107089.61,0,2579.5
92844.8,0,16822.02
109665.62,0,0
109662.49,0,0
109659.96,0,0
109657.92,0,0
109657.92,0,0
109657.92,0,0
109657.92,0,0
109657.92,0,0
109652.15,0,0
109652.11,0,0
108649.59,0,1000
106968.84,2679.6,0
109117.79,525.3,0
106977.92,2665.13,0
101980.96,7661.17,0
109641.28,0,0
86070.33,20269.6,3300.06
107540.4,1320.66,766.59
109622.4,0,0
109620.8,0,0
109620.8,0,0
107040.35,0,2576.5
109614.67,0,0
109614.57,0,0
109614.57,0,0
101780.16,0,7828.8
50818.6,35132.17,23652.31
98110.51,11491.98,0
109598.35,0,0
109122.3,472.77,0
109590.56,0,0
109590.53,0,0
109586.51,0,0
109581.5,0,0
109573.73,0,0
91956.8,17076.81,538.93
109572.4,0,0
108043.21,1527.3,0
106693.63,0,2876.54
108556.82,0,1000
93591.75,11964.39,3998.72
109551.52,0,0
109542.57,0,0
98719.28,9348.55,1471.21
109538.02,0,0
106535.04,0,3000
102645.61,6576.51,308.99
109528.2,0,0
109527.36,0,0
109527.26,0,0
92996.8,16526.19,0
46511.37,191.13,62819.82
98212.7,10303.95,1000
73176.08,22199.62,14139.42
109512.49,0,0
109511.75,0,0
109080.03,430.9,0
78977.22,0,30533.27
107462.72,2042.8,0
95303.16,0,14201.39
106350.22,3151.44,0
109500.48,0,0
94083.63,15413.83,0
109489.14,0,0
74684.37,33148.92,1650.38
92434.16,17043.03,0
109468.8,0,0
108556.8,901.49,0
99326.83,0,10125.46
109449.06,0,0
109449.02,0,0
109448.99,0,0
109448.99,0,0
109448.96,0,0
109444.18,0,0
109442.89,0,0
107040.33,270.53,2131.95
94553.5,14886.44,0
104942.08,1970.28,2526
109435.04,0,0
109183.6,0,250
109196.63,236.39,0
72047.92,32057.68,5323.02
91956.8,17057.86,413.66
92312.32,17005.46,108.63
95969.02,2620.03,10837.03
107756.54,0,1669.5
109423.52,0,0
105291.4,4131.24,0
97604.42,11817.75,0
96383,13038.76,0
109411.28,0,0
109117.84,288.92,0
109405.75,0,0
98718.07,5479.2,5198.4
92815.2,16578.62,0
108556.8,0,836.16
96337.98,0,13047.16
107299.6,2075.39,0
109372.84,0,0
109372.8,0,0
97245.18,12113.25,0
99872.14,8422.2,1057.32
107546.6,0,1804.3
108556.87,783.9,0
106695.71,0,2644
70041.28,38076.08,1216.27
109333.22,0,0
107955.64,376.88,1000
108860.8,470.34,0
109314.43,0,0
109314.42,0,0
109314.41,0,0
109314.4,0,0
109314.4,0,0
109312.03,0,0
108494.4,809.57,0
101596.73,5204.65,2500.02
75559.8,13816.88,19922.08
105123.1,0,4172.97
102176.39,265.1,6846.56
105648,0,3639.46
77442.4,0,31844.47
109285.75,0,0
109281.16,0,0
92076.01,17202.9,0
109276.48,0,0
104260.11,5010.73,0
109264.34,0,0
108259.84,0,1000
109255.06,0,0
93406.72,0,15844.95
109251.6,0,0
104923.87,4225.67,100
102690.09,2295.2,4259.37
109243.76,0,0
106307.22,0,2929.98
106662.4,0,2564
106662.4,0,2564
106662.4,0,2564
106662.4,0,2564
106662.4,0,2564
106662.4,0,2564
87013.92,21904.3,306.9
109219.2,0,0
109219.11,0,0
109065.56,0,150
94886.52,11522.5,2801.2
98643.37,3082.75,7474.24
109196.92,0,0
109196.92,0,0
106690.88,0,2500
109187.23,0,0
109186.56,0,0
109183.2,0,0
105732,1837.44,1607.76
69840.64,36924.61,2407.35
97443.52,9686.94,2041.63
109168.16,0,0
109167.67,0,0
109164.8,0,0
109164.8,0,0
109160.2,0,0
109159.36,0,0
105376.84,1125.84,2656.5
98312.62,8809.5,2029.9
102466.3,6684.62,0
109147.84,0,0
108539.93,577.83,21.45
96293.6,10617.41,2224.18
76886.38,29216.66,3030
105987.2,2335.08,809.16
108642.3,0,488.07
107847.62,1282.12,0
106986.8,540.75,1600
106430.4,2090.4,606.75
109126.86,0,0
109126.85,0,0
109126.85,0,0
109126.82,0,0
109126.8,0,0
92533.83,0,16592.4
101639.36,5529.1,1957.2
109122.43,0,0
109122.38,0,0
109122.36,0,0
109122.36,0,0
109122.35,0,0
109122.31,0,0
109122.29,0,0
109122.28,0,0
109122.28,0,0
109122.28,0,0
109122.28,0,0
109122.28,0,0
92796.91,11849.38,4475
109120.16,0,0
109120.08,0,0
109120.04,0,0
109117.92,0,0
109117.92,0,0
109117.89,0,0
109117.89,0,0
109117.87,0,0
109117.87,0,0
109117.86,0,0
109117.86,0,0
109117.86,0,0
109117.86,0,0
109117.86,0,0
109117.86,0,0
109117.86,0,0
109117.86,0,0
109117.86,0,0
109117.85,0,0
109117.85,0,0
109117.85,0,0
109117.85,0,0
109117.85,0,0
109117.85,0,0
109117.85,0,0
109117.84,0,0
109117.84,0,0
109117.84,0,0
109117.83,0,0
109117.83,0,0
109117.83,0,0
109117.83,0,0
109117.83,0,0
109117.83,0,0
109117.82,0,0
109117.82,0,0
109117.82,0,0
109117.82,0,0
109117.82,0,0
109117.82,0,0
109117.82,0,0
109117.82,0,0
108697.57,0,420.24
109117.81,0,0
109117.81,0,0
109117.81,0,0
109117.81,0,0
109117.81,0,0
109117.81,0,0
109117.8,0,0
109117.8,0,0
109117.8,0,0
109117.8,0,0
109117.8,0,0
109117.8,0,0
109117.79,0,0
109117.79,0,0
109117.79,0,0
109117.79,0,0
109117.79,0,0
109117.79,0,0
109117.79,0,0
109117.79,0,0
109117.78,0,0
109117.78,0,0
109117.78,0,0
109117.78,0,0
109117.78,0,0
109117.78,0,0
109117.78,0,0
109117.78,0,0
109117.78,0,0
109117.78,0,0
109117.78,0,0
109117.78,0,0
109117.78,0,0
109117.78,0,0
109117.77,0,0
109117.77,0,0
109117.77,0,0
109117.77,0,0
109117.77,0,0
109117.77,0,0
109117.77,0,0
109117.77,0,0
109117.77,0,0
109117.77,0,0
109117.77,0,0
109117.77,0,0
109117.77,0,0
109117.77,0,0
109117.77,0,0
109117.77,0,0
109117.77,0,0
109117.77,0,0
109117.77,0,0
109117.77,0,0
108697.52,420.24,0
108644.99,472.77,0
109117.76,0,0
109117.76,0,0
109117.76,0,0
109117.76,0,0
109117.76,0,0
109117.76,0,0
109117.76,0,0
109117.76,0,0
109117.76,0,0
109117.76,0,0
109117.76,0,0
109117.76,0,0
109117.76,0,0
109117.76,0,0
109117.76,0,0
109117.76,0,0
109117.76,0,0
109117.76,0,0
109117.76,0,0
109117.76,0,0
109117.76,0,0
109117.76,0,0
109117.76,0,0
109117.76,0,0
109117.76,0,0
109117.76,0,0
109117.76,0,0
109117.76,0,0
109117.76,0,0
109117.76,0,0
109117.76,0,0
109117.76,0,0
109117.76,0,0
109117.76,0,0
109117.76,0,0
109117.76,0,0
109117.76,0,0
109117.76,0,0
109115.62,0,0
109115.55,0,0
109115.54,0,0
109115.5,0,0
109115.5,0,0
109113.27,0,0
109111.07,0,0
109111.06,0,0
109074.55,0,35.35
109108.78,0,0
109108.77,0,0
109108.2,0,0
97734.14,11373.89,0
109107.68,0,0
109107.62,0,0
109102.08,0,0
106986.8,515,1600
107501.8,0,1600
108101.22,0,1000
107286.08,1130.3,684
107784.81,1315.37,0
97047.21,7846.62,4200
108092.49,0,1000
109089.6,0,0
109088.38,0,0
108045.56,0,1040.92
98886.6,8875.79,1324.06
109080.04,0,0
97742.21,11332.15,0
109072.49,0,0
109070.09,0,0
109069.78,0,0
108494.4,470.07,104.46
104502.52,2465.07,2100
109067.35,0,0
104376.45,0,4689.7
109065.27,0,0
103519.36,0,5538
109052.08,0,0
109050.18,0,0
109049.6,0,0
107501.8,1545,0
109045.22,0,0
106954.73,0,2090.4
106977.93,0,2060
109037.63,0,0
109037.29,0,0
81144.64,27073.15,819
109031.64,0,0
109026.28,0,0
68117.04,0,40902.71
109018.65,0,0
109018.49,0,0
109015.68,0,0
109012.8,0,0
109012.8,0,0
109012.8,0,0
108933.63,78.35,0
105007.86,1863.82,2134.28
79542.33,0,29461.89
99326.83,8477.25,1196.08
108556.81,0,440.58
104054.4,0,4940.25
90802.8,0,18183.46
104942.08,1515.6,2526
95124,0,13856.85
108980.07,0,0
90908.36,17069.73,1000
105232.48,2945.52,800
77795.05,29246.3,1932.53
108970.68,0,0
104942.08,0,4026
106982.36,1980.53,0
108543.31,418.08,0
108961.24,0,0
108053.17,906.66,0
68053.57,36523.26,4381.93
108957.37,0,0
107087.68,0,1868.52
108556.8,313.56,81
52957.42,47402.37,8589.48
106334.08,0,2613
106334.08,0,2613
107945.3,0,1000
80260.5,27870.7,813.5
90942.88,0,18000
108541.07,400.08,0
107328.6,0,1600
53635.38,35821.31,19471.5
92360.65,7505.73,9055.31
104567.83,2631.76,1721.25
108920.16,0,0
108079.09,838.98,0
108914.9,0,0
102408.92,6505.88,0
98606.77,10305.62,0
108395.58,511.88,0
107904.35,0,1000
108900.53,0,0
81540.18,27359.44,0
108896.97,0,0
103924.88,41.95,4929.9
92518.22,335.76,16042.11
87948.63,0,20945.96
105810,3082.77,0
83233.51,23127.41,2528.34
108888.7,0,0
104144.67,4740.48,0
108883.78,0,0
108831.21,51.71,0
108625.66,0,250
108872.73,0,0
93570.49,15297.56,0
104827.8,1424.88,2613
108865,0,0
105556.37,2808.23,500
91024.64,4073.35,13764.96
108860.8,0,0
106334.09,0,2526
80470.72,22869.51,5517.3
108853.33,0,0
106236.05,0,2617
103647.09,4483.8,719
107258.44,1280.37,309.63
82864.41,19880.46,6096.77
107954,0,887.6
104340.21,201.48,4291.92
106986.8,1844.5,0
108828.53,0,0
108828.51,0,0
107825.4,0,1000
108073.93,0,750
97451.68,3049.15,8319.04
105295.75,1495.36,2027.6
107243.98,91.95,1482.62
76118,31924.58,770.05
93402,15406.67,0
106194.88,0,2613
108800,0,0
95210.58,4698.44,8887.57
108794.4,0,0
102099.02,3506.3,3185.89
108248,0,541.5
108787.24,0,0
99172.45,8012.9,1600
102724.36,6056.63,0
107169.28,0,1600
108756.08,0,0
108755.52,0,0
84021.62,24108.5,625
99839.68,2323.99,6588.14
71386.12,36424.81,933.48
95290.38,13449.56,0
98978.12,9454.19,300
107766.45,0,963.11
107728.81,0,1000
106194.88,0,2526
96975.9,2156.04,9580.84
108708.8,0,0
108708.8,0,0
108708.8,0,0
107730.89,0,975
98861.13,0,9840.6
108697.53,0,0
108693.76,0,0
107457.93,1234.23,0
104942.08,0,3750
108492.41,0,196.86
59511.69,0,49175.85
108556.81,130.65,0
89684.49,19000.43,0
108681.37,0,0
108681.33,0,0
108681.28,0,0
108422.45,258.5,0
108671.26,0,0
107669.41,0,1000
100573.17,7911.43,184.59
104117.56,3151.4,1400
74735.32,16370.99,17553.73
107040.36,1236.72,374.87
101706.74,6944.27,0
108650.23,0,0
108649.81,0,0
108647.2,0,0
104942.08,1174.59,2526
108640.8,0,0
106980.14,1648,0
102515.41,6106.83,0
105763.16,2260.6,598.05
108618.38,0,0
91159.6,8553.55,8898.91
108609.68,0,0
82582.02,26023.33,0
107027,1082.13,491.76
108556.8,0,40.5
97742.21,10380.16,470.5
96212.23,12377.31,0
106983.47,0,1600
106982.37,0,1600
108556.82,0,22.5
106977.94,0,1600
106977.92,0,1600
106977.92,0,1600
108556.8,0,11.25
108564.2,0,0
108563.55,0,0
108561.34,0,0
108561.34,0,0
108561.31,0,0
108561.31,0,0
108559.06,0,0
108556.88,0,0
108556.87,0,0
108556.86,0,0
108556.86,0,0
108556.85,0,0
108556.83,0,0
108556.81,0,0
108556.81,0,0
108556.81,0,0
108556.8,0,0
108556.8,0,0
108556.8,0,0
108556.8,0,0
108556.8,0,0
108556.8,0,0
108556.8,0,0
108556.8,0,0
108556.8,0,0
108556.8,0,0
108556.8,0,0
108556.8,0,0
108555.68,0,0
106027.2,0,2526
92456.9,12084.14,4011.97
108552.9,0,0
108552.3,0,0
104054.4,1970.28,2526
108547.8,0,0
105299.03,3244.19,0
108541.3,0,0
108535,0,0
108534.16,0,0
108534.08,0,0
108532.07,0,0
106986.8,1545,0
105916.48,0,2613
73971.3,32926.64,1628.51
108191.14,333.41,0
105497.79,934.62,2090.4
106964.6,1545,0
104770.26,3738.64,0
97231.07,11274.49,0
108503.37,0,0
106986.8,0,1515
102214.11,6284.89,0
108498.9,0,0
108494.45,0,0
108494.43,0,0
108477.36,0,0
92090.12,15951.02,433.8
104206.37,0,4267.77
105472.94,0,3000
108472.05,0,0
107040.36,1210.08,217.24
78455.67,23756.54,6251.71
108458.8,0,0
78928.84,0,29528.1
98300.41,0,10150.06
108440.22,0,0
93970.16,0,14463.17
106977.92,1454.88,0
108432.32,0,0
104755.21,0,3675
108428.87,0,0
106638.61,1786.7,0
108422.99,0,0
108422.18,0,0
108422.09,0,0
105988.8,0,2433
95134.18,9084.94,4200
108417.84,0,0
107284.14,1130.3,0
108410.24,0,0
108410.24,0,0
106977.92,1429.14,0
92280.47,4245.82,11875.57
99563.68,8836.52,0
105781.64,0,2613
98143.55,7902.87,2345.5
105346.3,0,3045
60833.93,0,47556.65
105777.28,0,2613
99677.24,8012.9,700
88673.28,0,19714.24
108386.93,0,0
108386.88,0,0
108386.88,0,0
103756.83,1075.8,3554.16
98364.1,8239.89,1781.49
105257.57,2876.87,250
105590.1,2791.04,0
101397.16,6499.81,477.13
85658.4,7644.98,15067.6
104116.78,2370.24,1881.14
105825.01,1231.08,1308.91
108459.63,-175.04,74.25
106174.48,0,2184.35
108355.84,0,0
105645.51,0,2708.81
88348.15,20005.5,0
83394.19,11272.75,13676.29
103348.71,4740.48,244.5
94293.73,12623.86,1411.12
102625.03,5702.64,0
105300.05,0,3027.6
108327.45,0,0
85057.38,17261.2,6008.42
101519.44,4982.43,1818.8
78783.68,27589.91,1942.9
108315.85,0,0
108310.5,0,0
94215.62,14091.52,0
108300.44,0,0
108300.42,0,0
105300.13,0,3000
68321.52,38466.25,1511.21
108044.53,0,250
59086.79,43126.12,6080.63
104765.2,0,3528.2
105751.15,1266.73,1266.73
108282.88,0,0
92568.96,13770.24,1940.75
34030.4,12003.79,62245.57
108276.48,0,0
92862.8,0,15409.19
108270.72,0,0
104942.08,0,3326
104942.08,0,3326
106909.55,1351.88,0
105109.83,3151.4,0
87888.32,19367.42,1000
105824.33,2427.01,0
97969.33,10280.43,0
84610.44,0,23639.29
88471.6,19771.7,0
108242.08,0,0
108239.71,0,0
108239.7,0,0
108239.69,0,0
106661.39,1575.7,0
102836.84,0,5388.89
81097.36,24808.5,2316.46
104624.34,1070.79,2526
96177.71,9042.4,3000
107292.8,153.12,769.68
106612.49,0,1600
103712,0,4497.6
107957.2,0,250
108203.55,0,0
97202.6,1281.24,9718.24
108201.94,0,0
108201.93,0,0
108199.36,0,0
108199.24,0,0
88678.23,8896,10625
107242.6,947.8,0
107579.73,607.6,0
102006.77,0,6173.87
99326.83,768.6,8083.88
105562.34,1010.4,1600
87888.34,19282.81,1000
107308.48,862.29,0
101679.73,2427.01,4058.32
92831.77,14982.19,351.04
108163.86,0,0
108160,0,0
108079.04,78.05,0
107022.59,591.72,539.88
107650.89,0,500
108144.41,0,0
108143.68,0,0
108143.68,0,0
108143.68,0,0
107040.32,1069.24,31.22
92653.49,10766.49,4719.47
108136.66,0,0
100142.86,0,7985.33
105141.59,958.16,2027.6
105626.56,0,2500
107125.93,0,1000
106112.98,0,2000
92703.04,0,15408.88
101455.08,5831.16,824.25
101639.36,0,6458.76
106977.92,1120.13,0
108094.56,0,0
108092.51,0,0
108091.89,0,0
98443.52,7998.33,1650
82992.09,0,25099.15
63262.56,27994.73,16832.44
98639.44,3776.74,5668.37
89872.01,8357.63,9854.02
108082.77,0,0
106473.32,0,1600
106473.28,0,1600
97734.08,10338.82,0
104055.78,4016.25,0
108070.05,0,0
93540.26,13130.1,1398.28
102177.54,5891,0
108061.83,0,0
103388.09,0,4672.25
106977.92,0,1081.5
108054.72,0,0
108054.35,0,0
108053.15,0,0
108053.12,0,0
87945.61,20106.96,0
108051.2,0,0
108049.19,0,0
107047.42,0,1000
97718.93,9327.66,1000
104449.28,1532.13,2060
107539.24,0,500
93312.56,12942.6,1778.88
55532.64,1897.74,50602.99
107570.55,0,460
99419.49,8610,0
92514.78,0,15514.23
104730.51,3286.04,0
108004.48,0,0
106903.28,0,1097.91
107993.67,0,0
107993.64,0,0
107993.63,0,0
107993.62,0,0
107993.61,0,0
